USER_ID,TYPE,AMOUNT,CURRENCY,MERCHANT_COUNTRY,KYC,BIRTH_YEAR,COUNTRY,IS_FRAUD
demo-user-0249,P2P,1908,EUR,,PASSED,1973,GB,False
demo-user-0403,CARD_PAYMENT,87909,PLN,GBR,PENDING,1984,PL,False
demo-user-0635,CARD_PAYMENT,39394,GBP,USA,PASSED,1978,RO,False
demo-user-0106,CARD_PAYMENT,25734,GBP,GBR,PASSED,1960,FR,False
demo-user-0137,CARD_PAYMENT,5041,EUR,ESP,FAILED,1962,RO,False
demo-user-0412,CARD_PAYMENT,31633,GBP,DEU,FAILED,1950,GB,False
demo-user-0527,CARD_PAYMENT,77393,GBP,GBR,PASSED,1964,ES,False
demo-user-0371,CARD_PAYMENT,56307,GBP,POL,PASSED,1956,PT,False
demo-user-0009,P2P,1175,GBP,,NONE,1971,GB,False
demo-user-0614,TOPUP,103047,EUR,,PENDING,1987,IE,False
demo-user-0646,CARD_PAYMENT,40615,PLN,IRL,FAILED,1969,GB,False
demo-user-0619,CARD_PAYMENT,34847,USD,ESP,PASSED,1966,FR,False
demo-user-0486,CARD_PAYMENT,18200,PLN,IRL,PASSED,1973,GB,False
demo-user-0561,CARD_PAYMENT,87761,GBP,ESP,PASSED,1963,LT,False
demo-user-0192,TOPUP,138981,GBP,,PASSED,1978,IE,False
demo-user-0082,TOPUP,91598,USD,,PENDING,1992,ES,False
demo-user-0080,CARD_PAYMENT,77969,USD,ITA,PASSED,1980,FR,False
demo-user-0118,P2P,35572,EUR,,PASSED,1971,PT,False
demo-user-0582,CARD_PAYMENT,35472,EUR,GBR,PENDING,1959,PL,False
demo-user-0793,ATM,16797,PLN,POL,PASSED,1974,LT,False
demo-user-0437,CARD_PAYMENT,28855,USD,ESP,FAILED,1979,RO,False
demo-user-0224,CARD_PAYMENT,70833,GBP,GBR,PASSED,1986,GB,False
demo-user-0430,CARD_PAYMENT,83847,GBP,ESP,PASSED,1992,GB,False
demo-user-0689,TOPUP,27193,USD,,PASSED,1996,RO,False
demo-user-0401,CARD_PAYMENT,33838,GBP,ESP,PENDING,1990,GB,False
demo-user-0744,CARD_PAYMENT,65316,USD,GBR,PASSED,1969,ES,False
demo-user-0791,TOPUP,79551,USD,,PASSED,1994,FR,False
demo-user-0331,TOPUP,42780,GBP,,FAILED,1970,IE,False
demo-user-0265,BANK_TRANSFER,101624,EUR,,PASSED,1950,GB,False
demo-user-0037,CARD_PAYMENT,52425,EUR,LTU,PASSED,1978,GB,False
demo-user-0039,CARD_PAYMENT,57937,EUR,POL,PASSED,1985,ES,False
demo-user-0120,CARD_PAYMENT,53377,GBP,ITA,PASSED,1955,LT,False
demo-user-0528,BANK_TRANSFER,7922,GBP,,PASSED,1996,DE,False
demo-user-0506,TOPUP,85865,GBP,,PASSED,1952,GB,False
demo-user-0043,CARD_PAYMENT,56400,USD,GBR,FAILED,1988,LT,False
demo-user-0427,CARD_PAYMENT,23135,GBP,USA,PASSED,1998,GB,False
demo-user-0276,P2P,3773,EUR,,NONE,1954,ES,False
demo-user-0051,CARD_PAYMENT,52648,EUR,DEU,PASSED,1980,GB,False
demo-user-0599,CARD_PAYMENT,48552,PLN,LTU,NONE,1968,FR,False
demo-user-0457,TOPUP,110107,USD,,NONE,1964,PL,False
demo-user-0685,ATM,4298,GBP,GBR,PASSED,1986,GB,False
demo-user-0509,CARD_PAYMENT,65001,EUR,GBR,PASSED,1995,IE,False
demo-user-0088,CARD_PAYMENT,24093,PLN,DEU,PENDING,1992,GB,False
demo-user-0251,CARD_PAYMENT,65329,EUR,GBR,PENDING,1984,GB,False
demo-user-0242,TOPUP,109789,EUR,,PASSED,1972,RO,False
demo-user-0289,TOPUP,104747,GBP,,FAILED,1976,GB,False
demo-user-0783,CARD_PAYMENT,22923,EUR,DEU,PASSED,1977,DE,False
demo-user-0472,CARD_PAYMENT,30711,EUR,NLD,PENDING,1965,LT,False
demo-user-0522,CARD_PAYMENT,64651,GBP,GBR,PASSED,1989,PT,False
demo-user-0726,CARD_PAYMENT,46656,GBP,GBR,NONE,1957,RO,False
demo-user-0532,CARD_PAYMENT,2184,USD,USA,PASSED,1994,GB,False
demo-user-0613,P2P,29851,GBP,,FAILED,1969,DE,False
demo-user-0239,CARD_PAYMENT,83884,EUR,NLD,PASSED,1993,GB,False
demo-user-0438,CARD_PAYMENT,35341,USD,LTU,PASSED,1989,LT,False
demo-user-0420,CARD_PAYMENT,17858,EUR,DEU,PASSED,1965,ES,False
demo-user-0625,TOPUP,159846,GBP,,PENDING,1978,GB,False
demo-user-0764,CARD_PAYMENT,23336,GBP,IRL,PASSED,1970,GB,False
demo-user-0124,CARD_PAYMENT,42574,GBP,POL,FAILED,1997,PT,False
demo-user-0680,CARD_PAYMENT,11700,PLN,ITA,PASSED,1956,IE,False
demo-user-0076,CARD_PAYMENT,59518,GBP,USA,PASSED,1999,GB,False
demo-user-0447,CARD_PAYMENT,61783,EUR,DEU,FAILED,1978,FR,False
demo-user-0673,CARD_PAYMENT,82401,PLN,FRA,PASSED,1954,ES,False
demo-user-0079,CARD_PAYMENT,835,USD,ESP,NONE,1954,DE,False
demo-user-0725,TOPUP,70049,EUR,,PASSED,1996,DE,False
demo-user-0228,CARD_PAYMENT,7585,EUR,FRA,PASSED,1967,GB,False
demo-user-0339,CARD_PAYMENT,59246,EUR,ESP,PASSED,1972,IE,False
demo-user-0437,TOPUP,80302,GBP,,FAILED,1979,RO,False
demo-user-0617,CARD_PAYMENT,65309,PLN,ITA,FAILED,1975,FR,False
demo-user-0117,P2P,9586,PLN,,PASSED,1998,GB,False
demo-user-0045,CARD_PAYMENT,34001,USD,ESP,PASSED,1952,LT,False
demo-user-0301,ATM,9915,EUR,POL,PASSED,1960,PT,False
demo-user-0719,CARD_PAYMENT,74928,GBP,GBR,PENDING,1981,RO,False
demo-user-0256,CARD_PAYMENT,33004,GBP,USA,PENDING,1978,RO,False
demo-user-0625,TOPUP,136170,EUR,,PENDING,1978,GB,False
demo-user-0592,CARD_PAYMENT,39583,GBP,USA,PENDING,1982,PL,False
demo-user-0528,CARD_PAYMENT,81389,PLN,LTU,PASSED,1996,DE,False
demo-user-0484,CARD_PAYMENT,23738,GBP,DEU,PASSED,1975,LT,False
demo-user-0087,CARD_PAYMENT,26760,EUR,IRL,PASSED,1993,PL,False
demo-user-0560,CARD_PAYMENT,4293,PLN,GBR,PASSED,1974,PT,False
demo-user-0513,CARD_PAYMENT,45161,EUR,IRL,FAILED,1990,RO,False
demo-user-0759,BANK_TRANSFER,130998,GBP,,PASSED,1990,ES,False
demo-user-0698,CARD_PAYMENT,17798,EUR,GBR,NONE,1986,IE,False
demo-user-0382,CARD_PAYMENT,39790,EUR,IRL,PENDING,1967,RO,False
demo-user-0010,CARD_PAYMENT,86822,USD,ESP,PASSED,1991,LT,False
demo-user-0600,ATM,12471,PLN,ESP,PASSED,1960,LT,False
demo-user-0552,CARD_PAYMENT,7560,EUR,LTU,PASSED,1991,RO,False
demo-user-0486,TOPUP,186653,EUR,,PASSED,1973,GB,False
demo-user-0060,TOPUP,32934,EUR,,PASSED,1989,PL,False
demo-user-0198,CARD_PAYMENT,9639,EUR,LTU,PASSED,1959,GB,False
demo-user-0378,TOPUP,92253,PLN,,FAILED,1981,LT,False
demo-user-0536,CARD_PAYMENT,35975,GBP,USA,PASSED,1956,FR,False
demo-user-0726,CARD_PAYMENT,8203,EUR,FRA,NONE,1957,RO,False
demo-user-0186,CARD_PAYMENT,46156,EUR,ESP,PASSED,1988,IE,False
demo-user-0482,CARD_PAYMENT,6572,EUR,GBR,PASSED,1965,RO,False
demo-user-0662,CARD_PAYMENT,17411,GBP,NLD,PENDING,1984,RO,False
demo-user-0421,CARD_PAYMENT,43352,EUR,ESP,PASSED,1955,LT,False
demo-user-0645,CARD_PAYMENT,75274,EUR,ITA,PASSED,1988,LT,False
demo-user-0797,CARD_PAYMENT,67556,GBP,NLD,PASSED,1980,FR,False
demo-user-0090,TOPUP,6407,EUR,,PASSED,1950,PT,False
demo-user-0494,CARD_PAYMENT,43959,EUR,GBR,PASSED,1971,PL,False
demo-user-0662,TOPUP,174351,EUR,,PENDING,1984,RO,False
demo-user-0473,CARD_PAYMENT,72835,GBP,FRA,PASSED,1950,GB,False
demo-user-0345,CARD_PAYMENT,79952,PLN,IRL,PASSED,1960,LT,False
demo-user-0146,CARD_PAYMENT,28864,GBP,POL,NONE,1964,FR,False
demo-user-0566,CARD_PAYMENT,28161,GBP,USA,PASSED,1958,GB,False
demo-user-0470,CARD_PAYMENT,35852,USD,DEU,PASSED,1952,GB,False
demo-user-0625,CARD_PAYMENT,89748,GBP,FRA,PENDING,1978,GB,False
demo-user-0649,CARD_PAYMENT,58580,GBP,ESP,FAILED,1995,PL,False
demo-user-0385,CARD_PAYMENT,9970,GBP,ESP,PASSED,1972,PL,False
demo-user-0405,TOPUP,67582,GBP,,PASSED,1985,DE,False
demo-user-0176,P2P,33601,EUR,,PENDING,1973,GB,False
demo-user-0084,P2P,3140,GBP,,PASSED,1989,DE,False
demo-user-0123,CARD_PAYMENT,24246,USD,IRL,PASSED,1991,GB,False
demo-user-0632,CARD_PAYMENT,45639,GBP,GBR,NONE,1993,ES,False
demo-user-0642,CARD_PAYMENT,29883,EUR,ESP,NONE,1991,PT,False
demo-user-0192,CARD_PAYMENT,1588,GBP,NLD,PASSED,1978,IE,False
demo-user-0537,P2P,22556,GBP,,PASSED,1997,GB,False
demo-user-0250,P2P,10821,GBP,,PASSED,1959,FR,False
demo-user-0225,TOPUP,138400,GBP,,PASSED,1961,GB,False
demo-user-0084,TOPUP,179705,GBP,,PASSED,1989,DE,False
demo-user-0424,CARD_PAYMENT,12110,EUR,ESP,PASSED,1965,GB,False
demo-user-0322,CARD_PAYMENT,25662,USD,DEU,PASSED,1994,GB,False
demo-user-0748,CARD_PAYMENT,40043,GBP,USA,PASSED,1967,ES,False
demo-user-0176,TOPUP,170270,EUR,,PENDING,1973,GB,False
demo-user-0320,CARD_PAYMENT,3753,GBP,NLD,PASSED,1964,GB,False
demo-user-0372,CARD_PAYMENT,57551,EUR,IRL,PASSED,1981,GB,False
demo-user-0428,P2P,15760,PLN,,PASSED,1990,DE,False
demo-user-0789,TOPUP,112093,EUR,,FAILED,1990,GB,False
demo-user-0357,CARD_PAYMENT,27860,EUR,IRL,PASSED,1966,GB,False
demo-user-0368,TOPUP,132056,GBP,,PASSED,1994,FR,False
demo-user-0349,CARD_PAYMENT,70074,PLN,LTU,PASSED,1967,GB,False
demo-user-0755,CARD_PAYMENT,12037,GBP,NLD,PASSED,1980,GB,False
demo-user-0273,CARD_PAYMENT,16117,GBP,DEU,FAILED,1962,RO,False
demo-user-0507,P2P,13388,GBP,,PASSED,1982,IE,False
demo-user-0008,CARD_PAYMENT,29329,EUR,POL,NONE,1961,PT,False
demo-user-0540,CARD_PAYMENT,3063,EUR,ITA,PASSED,1985,PT,False
demo-user-0745,CARD_PAYMENT,24956,EUR,NLD,FAILED,1950,LT,False
demo-user-0221,CARD_PAYMENT,52551,GBP,GBR,NONE,1968,GB,False
demo-user-0160,CARD_PAYMENT,37148,USD,NLD,PASSED,1951,IE,False
demo-user-0263,CARD_PAYMENT,87051,USD,USA,PASSED,1968,GB,False
demo-user-0432,CARD_PAYMENT,38252,GBP,GBR,PENDING,1997,FR,False
demo-user-0109,CARD_PAYMENT,4710,EUR,DEU,NONE,1981,ES,False
demo-user-0469,CARD_PAYMENT,77256,GBP,POL,PASSED,1986,ES,False
demo-user-0370,TOPUP,104462,GBP,,PASSED,1957,PL,False
demo-user-0293,TOPUP,153208,PLN,,PASSED,1989,GB,False
demo-user-0037,CARD_PAYMENT,54168,USD,DEU,PASSED,1978,GB,False
demo-user-0020,CARD_PAYMENT,70619,GBP,POL,NONE,1975,RO,False
demo-user-0457,CARD_PAYMENT,35630,USD,DEU,NONE,1964,PL,False
demo-user-0077,TOPUP,155747,USD,,PASSED,1992,GB,False
demo-user-0000,ATM,4504,EUR,USA,PASSED,1995,IE,False
demo-user-0179,P2P,15660,USD,,PASSED,1983,DE,False
demo-user-0155,P2P,19548,EUR,,PASSED,1969,LT,False
demo-user-0414,CARD_PAYMENT,4822,GBP,USA,FAILED,1963,PT,False
demo-user-0049,ATM,16287,GBP,NLD,PENDING,1952,GB,False
demo-user-0007,TOPUP,107461,EUR,,NONE,1992,PT,False
demo-user-0477,CARD_PAYMENT,41402,EUR,ITA,PASSED,1969,PL,False
demo-user-0529,CARD_PAYMENT,32689,USD,DEU,PENDING,1972,GB,False
demo-user-0302,CARD_PAYMENT,34759,GBP,FRA,PASSED,1995,LT,False
demo-user-0218,CARD_PAYMENT,8208,EUR,FRA,NONE,1961,RO,False
demo-user-0265,TOPUP,35948,PLN,,PASSED,1950,GB,False
demo-user-0343,CARD_PAYMENT,34316,GBP,DEU,PENDING,1955,RO,False
demo-user-0022,CARD_PAYMENT,77362,GBP,ITA,PASSED,1974,LT,False
demo-user-0777,TOPUP,179066,GBP,,PASSED,1968,ES,False
demo-user-0009,CARD_PAYMENT,4702,GBP,USA,NONE,1971,GB,False
demo-user-0003,TOPUP,68269,GBP,,PENDING,1967,IE,False
demo-user-0117,ATM,17651,EUR,IRL,PASSED,1998,GB,False
demo-user-0661,P2P,13365,GBP,,PASSED,1979,RO,False
demo-user-0039,CARD_PAYMENT,5639,GBP,ITA,PASSED,1985,ES,False
demo-user-0533,TOPUP,199574,PLN,,PENDING,1952,FR,False
demo-user-0796,CARD_PAYMENT,55565,GBP,POL,PASSED,1959,DE,False
demo-user-0176,CARD_PAYMENT,61293,GBP,POL,PENDING,1973,GB,False
demo-user-0686,CARD_PAYMENT,38661,GBP,GBR,NONE,1974,GB,False
demo-user-0639,TOPUP,114865,USD,,PASSED,1951,GB,False
demo-user-0049,CARD_PAYMENT,61525,EUR,NLD,PENDING,1952,GB,False
demo-user-0682,TOPUP,90341,GBP,,FAILED,1954,DE,False
demo-user-0137,TOPUP,94665,GBP,,FAILED,1962,RO,False
demo-user-0056,TOPUP,55877,EUR,,PASSED,1978,PL,False
demo-user-0533,TOPUP,90942,GBP,,PENDING,1952,FR,False
demo-user-0042,TOPUP,185513,GBP,,PASSED,1975,GB,False
demo-user-0727,TOPUP,190082,GBP,,PASSED,1965,ES,False
demo-user-0346,CARD_PAYMENT,31962,EUR,ESP,PASSED,1995,GB,False
demo-user-0699,ATM,7258,USD,FRA,FAILED,1975,GB,False
demo-user-0772,CARD_PAYMENT,37983,EUR,ESP,PASSED,1973,GB,False
demo-user-0283,CARD_PAYMENT,41112,EUR,ITA,PASSED,1992,RO,False
demo-user-0796,CARD_PAYMENT,80297,GBP,USA,PASSED,1959,DE,False
demo-user-0756,TOPUP,146444,EUR,,FAILED,1989,PL,False
demo-user-0769,CARD_PAYMENT,42219,GBP,IRL,NONE,1958,ES,False
demo-user-0774,CARD_PAYMENT,19336,GBP,GBR,NONE,1992,ES,False
demo-user-0517,CARD_PAYMENT,14544,EUR,USA,PASSED,1950,GB,False
demo-user-0497,CARD_PAYMENT,85490,GBP,ITA,PASSED,1957,PL,False
demo-user-0066,TOPUP,184461,EUR,,PASSED,1964,PT,False
demo-user-0539,TOPUP,28993,PLN,,PENDING,1985,FR,False
demo-user-0775,ATM,16321,EUR,ESP,PASSED,1973,RO,False
demo-user-0256,TOPUP,112791,PLN,,PENDING,1978,RO,False
demo-user-0193,CARD_PAYMENT,85202,GBP,GBR,NONE,1998,IE,False
demo-user-0581,P2P,14872,GBP,,PASSED,1978,GB,False
demo-user-0037,CARD_PAYMENT,28429,GBP,ESP,PASSED,1978,GB,False
demo-user-0285,TOPUP,41701,EUR,,PASSED,1980,PL,False
demo-user-0011,CARD_PAYMENT,28509,EUR,USA,PASSED,1967,GB,False
demo-user-0205,CARD_PAYMENT,39509,GBP,POL,PASSED,1959,GB,False
demo-user-0091,CARD_PAYMENT,1323,EUR,IRL,PASSED,1981,GB,False
demo-user-0686,CARD_PAYMENT,8799,GBP,DEU,NONE,1974,GB,False
demo-user-0003,CARD_PAYMENT,27460,GBP,ESP,PENDING,1967,IE,False
demo-user-0113,P2P,25422,USD,,NONE,1988,ES,False
demo-user-0576,TOPUP,149584,PLN,,NONE,1980,IE,False
demo-user-0324,ATM,3944,EUR,ESP,PASSED,1991,PL,False
demo-user-0433,P2P,20921,GBP,,NONE,1974,ES,False
demo-user-0502,CARD_PAYMENT,36051,GBP,NLD,PASSED,1999,ES,False
demo-user-0492,CARD_PAYMENT,9074,GBP,DEU,NONE,1956,GB,False
demo-user-0588,TOPUP,49133,GBP,,PASSED,1994,FR,False
demo-user-0747,CARD_PAYMENT,25895,EUR,DEU,PASSED,1976,GB,False
demo-user-0344,CARD_PAYMENT,37744,EUR,ITA,PASSED,1972,GB,False
demo-user-0691,CARD_PAYMENT,32433,USD,USA,PASSED,1982,RO,False
demo-user-0599,CARD_PAYMENT,71562,GBP,GBR,NONE,1968,FR,False
demo-user-0153,CARD_PAYMENT,32090,GBP,ITA,PASSED,1977,IE,False
demo-user-0404,CARD_PAYMENT,74025,EUR,ESP,PASSED,1983,DE,False
demo-user-0569,CARD_PAYMENT,52465,PLN,LTU,PASSED,1979,ES,False
demo-user-0686,CARD_PAYMENT,35443,GBP,ITA,NONE,1974,GB,False
demo-user-0056,CARD_PAYMENT,25662,GBP,ITA,PASSED,1978,PL,False
demo-user-0092,CARD_PAYMENT,24795,GBP,USA,PASSED,1994,GB,False
demo-user-0381,TOPUP,89765,GBP,,NONE,1986,GB,False
demo-user-0090,CARD_PAYMENT,51263,EUR,USA,PASSED,1950,PT,False
demo-user-0252,TOPUP,87985,EUR,,FAILED,1957,GB,False
demo-user-0482,CARD_PAYMENT,46003,EUR,ITA,PASSED,1965,RO,False
demo-user-0677,TOPUP,78131,GBP,,PASSED,1998,IE,False
demo-user-0423,TOPUP,73186,USD,,PASSED,1974,FR,False
demo-user-0637,ATM,17356,GBP,GBR,FAILED,1959,ES,False
demo-user-0619,TOPUP,186548,USD,,PASSED,1966,FR,False
demo-user-0273,ATM,5752,USD,GBR,FAILED,1962,RO,False
demo-user-0289,CARD_PAYMENT,36173,USD,LTU,FAILED,1976,GB,False
demo-user-0354,TOPUP,29834,GBP,,PASSED,1966,FR,False
demo-user-0059,CARD_PAYMENT,13404,GBP,FRA,PASSED,1967,RO,False
demo-user-0573,P2P,8723,GBP,,PASSED,1951,ES,False
demo-user-0488,P2P,39483,EUR,,PASSED,1985,ES,False
demo-user-0701,CARD_PAYMENT,64969,PLN,USA,PASSED,1998,GB,False
demo-user-0675,TOPUP,197652,GBP,,PASSED,1965,RO,False
demo-user-0058,BANK_TRANSFER,8296,PLN,,PASSED,1954,GB,False
demo-user-0319,CARD_PAYMENT,88449,GBP,ESP,PASSED,1995,RO,False
demo-user-0657,CARD_PAYMENT,38418,USD,GBR,PASSED,1975,IE,False
demo-user-0232,CARD_PAYMENT,87289,PLN,USA,PASSED,1983,GB,False
demo-user-0321,CARD_PAYMENT,27547,GBP,LTU,PASSED,1973,IE,False
demo-user-0406,CARD_PAYMENT,53637,GBP,LTU,NONE,1995,IE,False
demo-user-0683,CARD_PAYMENT,73948,USD,GBR,PASSED,1955,GB,False
demo-user-0219,CARD_PAYMENT,86757,EUR,GBR,PASSED,1951,PL,False
demo-user-0557,TOPUP,42084,EUR,,PASSED,1981,GB,False
demo-user-0330,CARD_PAYMENT,12594,GBP,POL,FAILED,1972,PT,False
demo-user-0167,CARD_PAYMENT,54145,EUR,USA,PASSED,1958,PL,False
demo-user-0078,CARD_PAYMENT,8605,PLN,IRL,FAILED,1990,RO,False
demo-user-0615,CARD_PAYMENT,36147,EUR,DEU,PASSED,1963,IE,False
demo-user-0176,TOPUP,73801,GBP,,PENDING,1973,GB,False
demo-user-0158,CARD_PAYMENT,86097,PLN,LTU,FAILED,1964,IE,False
demo-user-0422,BANK_TRANSFER,150146,PLN,,PASSED,1966,LT,False
demo-user-0724,CARD_PAYMENT,1004,GBP,IRL,PASSED,1982,GB,False
demo-user-0601,BANK_TRANSFER,24958,GBP,,NONE,1995,PT,False
demo-user-0718,ATM,10256,GBP,DEU,PASSED,1974,PT,False
demo-user-0126,ATM,9153,USD,FRA,FAILED,1999,IE,False
demo-user-0697,TOPUP,116427,GBP,,NONE,1975,RO,False
demo-user-0165,TOPUP,40289,USD,,PASSED,1979,FR,False
demo-user-0222,ATM,5960,PLN,ITA,PASSED,1974,PL,False
demo-user-0278,TOPUP,115172,GBP,,PASSED,1977,FR,False
demo-user-0379,P2P,39992,PLN,,PASSED,1974,RO,False
demo-user-0715,CARD_PAYMENT,42914,GBP,FRA,NONE,1993,FR,False
demo-user-0058,CARD_PAYMENT,39951,EUR,GBR,PASSED,1954,GB,False
demo-user-0001,CARD_PAYMENT,72322,GBP,GBR,PASSED,1987,GB,False
demo-user-0323,TOPUP,78568,GBP,,PASSED,1970,GB,False
demo-user-0398,CARD_PAYMENT,23103,PLN,ITA,PASSED,1962,GB,False
demo-user-0674,TOPUP,24718,GBP,,PASSED,1978,PT,False
demo-user-0487,CARD_PAYMENT,41246,GBP,ITA,PENDING,1970,ES,False
demo-user-0559,TOPUP,97738,PLN,,PASSED,1994,GB,False
demo-user-0034,P2P,39280,GBP,,FAILED,1979,FR,False
demo-user-0753,TOPUP,189556,GBP,,PASSED,1976,FR,False
demo-user-0233,CARD_PAYMENT,8806,GBP,DEU,PASSED,1979,GB,False
demo-user-0718,TOPUP,1176,GBP,,PASSED,1974,PT,False
demo-user-0068,P2P,6032,EUR,,PASSED,1955,GB,False
demo-user-0775,CARD_PAYMENT,8665,EUR,NLD,PASSED,1973,RO,False
demo-user-0559,CARD_PAYMENT,72335,USD,GBR,PASSED,1994,GB,False
demo-user-0473,CARD_PAYMENT,7774,GBP,FRA,PASSED,1950,GB,False
demo-user-0118,TOPUP,89440,USD,,PASSED,1971,PT,False
demo-user-0763,CARD_PAYMENT,60401,EUR,GBR,PASSED,1981,RO,False
demo-user-0353,CARD_PAYMENT,56567,GBP,USA,NONE,1974,GB,False
demo-user-0696,CARD_PAYMENT,39789,EUR,ESP,PASSED,1982,GB,False
demo-user-0720,CARD_PAYMENT,6280,GBP,GBR,PASSED,1974,GB,False
demo-user-0090,CARD_PAYMENT,28432,GBP,FRA,PASSED,1950,PT,False
demo-user-0208,CARD_PAYMENT,57466,EUR,FRA,PASSED,1965,GB,False
demo-user-0280,CARD_PAYMENT,76290,EUR,NLD,PASSED,1972,LT,False
demo-user-0164,TOPUP,121090,EUR,,FAILED,1982,GB,False
demo-user-0554,P2P,38387,GBP,,PASSED,1966,GB,False
demo-user-0562,ATM,12838,GBP,ITA,PASSED,1958,LT,False
demo-user-0358,P2P,1045,GBP,,PENDING,1987,GB,False
demo-user-0151,CARD_PAYMENT,5845,EUR,IRL,PASSED,1983,GB,False
demo-user-0455,CARD_PAYMENT,35118,EUR,DEU,PASSED,1989,PL,False
demo-user-0222,CARD_PAYMENT,39009,GBP,USA,PASSED,1974,PL,False
demo-user-0393,TOPUP,128725,GBP,,PASSED,1990,GB,False
demo-user-0655,ATM,12440,GBP,GBR,PASSED,1953,RO,False
demo-user-0757,CARD_PAYMENT,60063,GBP,IRL,PASSED,1985,LT,False
demo-user-0233,CARD_PAYMENT,12512,USD,ESP,PASSED,1979,GB,False
demo-user-0253,TOPUP,172304,GBP,,PASSED,1994,PT,False
demo-user-0417,TOPUP,19721,USD,,PASSED,1999,LT,False
demo-user-0530,ATM,4541,GBP,POL,PASSED,1963,RO,False
demo-user-0245,CARD_PAYMENT,41672,EUR,DEU,PASSED,1990,GB,False
demo-user-0725,P2P,39703,GBP,,PASSED,1996,DE,False
demo-user-0202,TOPUP,100906,GBP,,FAILED,1966,IE,False
demo-user-0618,CARD_PAYMENT,13637,GBP,DEU,PENDING,1953,GB,False
demo-user-0519,CARD_PAYMENT,22695,GBP,POL,PASSED,1991,DE,False
demo-user-0711,CARD_PAYMENT,24029,GBP,ITA,FAILED,1990,GB,False
demo-user-0390,CARD_PAYMENT,68997,GBP,POL,NONE,1985,ES,False
demo-user-0430,TOPUP,132058,GBP,,PASSED,1992,GB,False
demo-user-0762,TOPUP,47276,PLN,,PASSED,1952,GB,False
demo-user-0213,TOPUP,150976,EUR,,PASSED,1972,FR,False
demo-user-0783,P2P,9422,USD,,PASSED,1977,DE,False
demo-user-0512,TOPUP,31435,EUR,,NONE,1988,GB,False
demo-user-0558,CARD_PAYMENT,1937,GBP,IRL,NONE,1962,LT,False
demo-user-0255,TOPUP,9987,GBP,,PASSED,1969,FR,False
demo-user-0306,TOPUP,114992,GBP,,PENDING,1958,GB,False
demo-user-0230,CARD_PAYMENT,68119,EUR,IRL,PASSED,1968,GB,False
demo-user-0497,CARD_PAYMENT,11030,USD,GBR,PASSED,1957,PL,False
demo-user-0176,TOPUP,140462,EUR,,PENDING,1973,GB,False
demo-user-0755,CARD_PAYMENT,60348,EUR,ITA,PASSED,1980,GB,False
demo-user-0774,TOPUP,13129,GBP,,NONE,1992,ES,False
demo-user-0021,TOPUP,73644,EUR,,PASSED,1968,FR,False
demo-user-0254,CARD_PAYMENT,2976,GBP,DEU,PASSED,1958,PT,False
demo-user-0244,TOPUP,130566,GBP,,PASSED,1954,LT,False
demo-user-0559,CARD_PAYMENT,68425,EUR,USA,PASSED,1994,GB,False
demo-user-0290,CARD_PAYMENT,20287,USD,POL,NONE,1961,GB,False
demo-user-0264,P2P,22158,USD,,FAILED,1986,LT,False
demo-user-0420,TOPUP,47667,USD,,PASSED,1965,ES,False
demo-user-0261,TOPUP,26768,EUR,,FAILED,1991,GB,False
demo-user-0584,TOPUP,102312,GBP,,PENDING,1982,GB,False
demo-user-0210,CARD_PAYMENT,12326,PLN,POL,NONE,1956,FR,False
demo-user-0043,TOPUP,29311,GBP,,FAILED,1988,LT,False
demo-user-0315,ATM,16564,EUR,FRA,PASSED,1983,GB,False
demo-user-0242,CARD_PAYMENT,70740,EUR,DEU,PASSED,1972,RO,False
demo-user-0515,TOPUP,194246,EUR,,PENDING,1982,ES,False
demo-user-0279,CARD_PAYMENT,37783,GBP,ITA,PASSED,1956,DE,False
demo-user-0013,CARD_PAYMENT,19005,PLN,GBR,NONE,1997,GB,False
demo-user-0173,P2P,5711,GBP,,FAILED,1972,ES,False
demo-user-0136,CARD_PAYMENT,34118,EUR,NLD,NONE,1996,PT,False
demo-user-0725,CARD_PAYMENT,68419,GBP,GBR,PASSED,1996,DE,False
demo-user-0244,CARD_PAYMENT,63775,EUR,FRA,PASSED,1954,LT,False
demo-user-0145,CARD_PAYMENT,32597,USD,IRL,FAILED,1971,GB,False
demo-user-0213,TOPUP,90996,EUR,,PASSED,1972,FR,False
demo-user-0763,CARD_PAYMENT,65431,PLN,USA,PASSED,1981,RO,False
demo-user-0247,ATM,9087,GBP,FRA,PASSED,1984,GB,False
demo-user-0773,CARD_PAYMENT,17700,GBP,ITA,PASSED,1996,FR,False
demo-user-0292,BANK_TRANSFER,66583,EUR,,PASSED,1971,RO,False
demo-user-0191,CARD_PAYMENT,88859,USD,NLD,PASSED,1988,PT,False
demo-user-0169,CARD_PAYMENT,44666,PLN,USA,PASSED,1950,GB,False
demo-user-0733,P2P,24724,GBP,,PASSED,1974,GB,False
demo-user-0659,CARD_PAYMENT,50126,EUR,ITA,PASSED,1962,PT,False
demo-user-0019,CARD_PAYMENT,41736,GBP,USA,PASSED,1964,GB,False
demo-user-0290,P2P,12392,EUR,,NONE,1961,GB,False
demo-user-0072,CARD_PAYMENT,53777,USD,LTU,PASSED,1992,PT,False
demo-user-0785,CARD_PAYMENT,1284,GBP,IRL,PENDING,1966,DE,False
demo-user-0357,CARD_PAYMENT,79082,EUR,DEU,PASSED,1966,GB,False
